gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerType,NumInternetServices
Male,0,Yes,Yes,-1.1552014731729663,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),-1.3513336263184614,-0.9734602466480112,No,Phone only,-1.102955128074755
Female,1,Yes,No,0.39206249239156565,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3120070735989361,0.4189465384422176,Yes,Both,-0.5617363607765944
Female,0,Yes,Yes,1.2878468935078735,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),-0.36263460888504345,0.49414082812273885,No,Both,-0.5617363607765944
Female,1,Yes,No,0.8806721657277337,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.6895389819221351,1.8313595484489125,No,Both,2.1443574757142088
Male,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.4958997011364572,-0.996995684339157,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,0.8806721657277337,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),-1.3529953053393582,-0.4626949278324781,No,Phone only,-1.102955128074755
Female,0,No,Yes,-0.5851568542807702,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.3114533298169457,-0.8051388548756268,No,Phone only,-1.102955128074755
Male,0,No,No,-1.1959189459509803,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,0.6493279148409256,-0.9020157455405872,No,Both,-0.02051759347843376
Female,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.17741107290631913,-0.9747837014385161,Yes,Both,-1.102955128074755
Female,0,Yes,Yes,1.6135866757319857,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.8304509281186442,1.9040833891871576,No,Both,2.1443574757142088
Male,1,Yes,No,1.1249770023958177,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.1029662875456705,1.5825279902541451,No,Both,1.0619199411178875
Female,0,Yes,Yes,-0.8701791637268682,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,-1.4875913060319748,-0.9190883123381006,No,Phone only,-1.102955128074755
Female,0,No,Yes,-0.8294616909488542,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.4499264323333454,-0.6045913389544476,Yes,Both,-0.5617363607765944
Male,0,Yes,Yes,1.1656944751738316,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1.3007060910323542,1.8393443923516253,No,Both,1.603138708416048
Female,0,No,No,0.2699100740575237,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.4643277997394235,-0.6693523933698218,No,Phone only,-1.102955128074755
Male,0,No,No,0.9213896385057476,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0647476700650507,1.3253145517195135,Yes,Both,-0.02051759347843376
Female,0,No,No,-0.6258743270587842,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.984987077062019,-0.2921457204960772,Yes,Both,0.5207011738197268
Male,0,No,No,0.1884751285014957,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),-1.4826062689692852,-0.6590735611635669,No,Phone only,-1.102955128074755
Female,0,Yes,No,1.6135866757319857,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,-1.2881898235243945,-0.2222231923977338,No,Phone only,-1.102955128074755
Male,1,Yes,No,1.6135866757319857,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0.4183545309363118,1.3748558760440812,No,Both,1.0619199411178875
Female,0,No,No,-0.9923315820609102,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0.042815072213702655,-0.7522668359949551,No,Both,0.5207011738197268
Female,0,Yes,Yes,-0.4222869631687143,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4909146640737678,-0.8291154441636076,No,Phone only,-1.102955128074755
Female,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0.6493279148409256,-0.9685193487634594,Yes,Both,-0.02051759347843376
Female,0,No,No,0.2291926012795097,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.11260559109135598,0.16612255829609396,No,Both,0.5207011738197268
Male,0,No,Yes,-0.6258743270587842,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,0.5346720623990668,-0.36782527693311695,No,Both,1.603138708416048
Female,1,No,No,1.5321517301759575,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.35687240716314145,1.2938604428651796,No,Both,1.0619199411178875
Female,1,Yes,Yes,1.6135866757319857,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9201815952470553,1.835418143139794,Yes,Both,2.1443574757142088
Female,0,No,No,-0.17798212650063028,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.5263636672945844,-0.015345151061972777,No,Both,-0.5617363607765944
Female,0,No,No,-0.7073092726148122,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6127709763812027,-0.5072071239531271,No,Both,-0.02051759347843376
Male,0,Yes,Yes,1.6135866757319857,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7573370511991981,1.8455205147073148,No,Both,2.1443574757142088
Female,1,Yes,No,-0.8701791637268682,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1561400162143582,-0.5066777420369251,Yes,Both,0.5207011738197268
Male,1,No,No,-0.9923315820609102,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.5479654945662391,-0.7472156502111946,Yes,Both,-0.5617363607765944
Female,0,Yes,No,1.0028245840617755,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.4834907833309694,1.7526801611533946,No,Both,1.603138708416048
Male,0,Yes,Yes,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.489252985052871,-0.9969074540197901,Yes,Phone only,-1.102955128074755
Female,0,Yes,No,0.5549323835036216,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,-0.6384733263538628,-0.09598766296340593,No,Internet only,0.5207011738197268
Male,0,Yes,No,-0.09654718094460228,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),-1.4643277997394235,-0.7467083258748345,No,Phone only,-1.102955128074755
Male,1,Yes,No,-0.9108966365048822,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.35022569107955537,-0.6878807604368906,No,Both,-0.5617363607765944
Male,0,Yes,No,-0.38156949039070026,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.1461699420889795,-0.04117457705666039,Yes,Both,1.0619199411178875
Male,0,No,No,-0.015112235388574289,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.951753496644089,0.3086145240737906,No,Both,1.0619199411178875
Male,0,No,No,-0.7887442181708402,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.29871364143176393,-0.5836807532644698,No,Both,-0.5617363607765944
Female,0,No,No,0.2699100740575237,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,0.5213786302318951,0.4066604664703636,Yes,Both,-0.02051759347843376
Female,0,No,No,0.4734974379475937,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.7772771994499564,0.7470750961680712,No,Both,0.5207011738197268
Male,1,No,No,-0.9516141092828962,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.517170757828418,-0.8081166281542629,No,Both,-0.5617363607765944
Female,0,Yes,No,1.4099993118419156,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.4992230591782503,-0.41668281628259035,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,-0.9516141092828962,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.4848216917721718,-0.7139969349695211,Yes,Both,-0.5617363607765944
Female,0,No,No,-0.7073092726148122,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.49811512393934404,-0.5152140254356818,Yes,Both,-0.5617363607765944
Female,0,Yes,No,1.5728692029539715,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3422480665547667,2.3271918857115814,No,Both,1.0619199411178875
Male,0,No,No,-1.2773538915070082,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.5238174739120041,-0.984092000131734,No,Both,-0.5617363607765944
Female,0,Yes,Yes,-0.09654718094460228,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1727568064233234,0.3381055083222086,Yes,Both,0.5207011738197268
Male,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.15248588759287163,-0.9751145651361424,Yes,Both,-1.102955128074755
Male,0,Yes,No,-0.6258743270587842,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,-0.4972306095776602,-0.6367512903637172,No,Internet only,0.5207011738197268
Female,0,No,No,-1.1959189459509803,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,0.6991782854678206,-0.8856269637181678,Yes,Both,-0.02051759347843376
Male,0,Yes,Yes,1.4099993118419156,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0.4964534449184476,1.3294834343096038,Yes,Both,1.0619199411178875
Male,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.456019404634941,-0.9964663024229551,No,Phone only,-1.102955128074755
Female,1,No,No,-1.2773538915070082,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.4723054242642126,-0.9834082151566398,Yes,Both,-1.102955128074755
Female,1,Yes,No,-0.015112235388574289,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,0.4831600127512754,0.12805117548923564,No,Both,-0.5617363607765944
Male,0,Yes,Yes,0.3513450196135517,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),-1.5042080962409397,-0.6535812237829715,No,Phone only,-1.102955128074755
Male,0,Yes,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.524701988273688,-0.9701736672515905,Yes,Both,-0.5617363607765944
Female,0,No,No,-1.2773538915070082,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6850003389389647,-0.9862315853763837,No,Both,-1.102955128074755
Female,0,Yes,Yes,-0.8294616909488542,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.6559746309245116,-0.60121652923866,Yes,Both,-0.02051759347843376
Male,0,Yes,Yes,1.2064119479518456,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.353879819701042,1.856130210611196,No,Both,1.0619199411178875
Female,0,No,No,-0.4222869631687143,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.6493279148409256,-0.18708546770982806,Yes,Both,-0.02051759347843376
Female,0,No,Yes,-0.6258743270587842,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.9284899903515379,-0.3189015648441184,No,Both,0.5207011738197268
Female,0,Yes,Yes,1.6135866757319857,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),-1.279881428419912,-0.12867699628887755,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,0.9621071112837616,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0697327071277405,1.3907152759502983,No,Both,0.5207011738197268
Female,0,No,No,-0.9516141092828962,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.4726361948439062,-0.9406165102636472,No,Phone only,-1.102955128074755
Male,0,Yes,No,1.6135866757319857,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.696185698005721,2.710949659798325,No,Both,2.1443574757142088
Male,0,No,No,-0.5037219087247422,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.4436104868294533,-0.03354265443141546,No,Both,2.1443574757142088
Male,0,Yes,Yes,-0.5444393815027563,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.4809445899483886,-0.8348062997627788,No,Phone only,-1.102955128074755
Male,0,No,No,-1.2366364187289942,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.09931215892418378,-0.954248094605848,Yes,Both,-1.102955128074755
Male,0,No,No,0.8399546929497197,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),-0.327739349446217,0.33792904768347454,No,Internet only,1.0619199411178875
Female,1,No,No,-0.21869959927864427,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6808998162379591,0.003315561484146706,Yes,Both,-0.5617363607765944
Male,0,No,No,-1.0737665276169381,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.4826062689692852,-0.9481381449896836,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,-0.9516141092828962,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,0.850391076369402,-0.6669481171670711,No,Both,-0.02051759347843376
Female,0,Yes,Yes,-0.9923315820609102,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.29949080609097645,-0.8086018949107814,No,Both,-0.5617363607765944
Female,0,Yes,Yes,1.5728692029539715,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.6563054015042051,2.567729793885851,No,Both,2.1443574757142088
Female,0,No,No,-0.9108966365048822,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.508085198064723,-0.6392437968858348,Yes,Both,-0.5617363607765944
Male,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4875913060319748,-0.9968853964399483,Yes,Phone only,-1.102955128074755
Female,0,Yes,No,1.5728692029539715,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.06774025752715017,1.0629175819220709,No,Internet only,2.1443574757142088
Male,0,Yes,No,1.4507167846199296,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,1.1810652015278058,1.9739838597056596,No,Both,1.0619199411178875
Male,0,No,No,0.06632271016745371,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3488947826383524,0.5562549729571032,No,Both,1.0619199411178875
Male,0,No,No,-0.25941707205665826,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,0.6792381372170627,-0.04196864993096342,No,Both,0.5207011738197268
Female,0,No,No,-0.4222869631687143,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.5304641899955902,-0.5404699543544841,Yes,Both,-0.5617363607765944
Male,0,No,No,-1.0330490548389242,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.522486565470801,-0.9481160874098418,No,Phone only,-1.102955128074755
Female,0,Yes,No,-0.5037219087247422,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.16744099878094024,-0.32618056619189545,No,Both,-1.102955128074755
Female,0,Yes,No,1.1249770023958177,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3754816469726967,1.8226247468315797,No,Both,1.0619199411178875
Male,0,Yes,Yes,1.6135866757319857,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,-1.4693128368021133,-0.37373670833070566,No,Phone only,-1.102955128074755
Female,1,Yes,No,1.6135866757319857,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3621882148055247,2.3602120827346793,No,Both,1.0619199411178875
Male,0,No,No,-1.1552014731729663,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.313115008837842,-0.9607550806591638,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,-0.6665917998367983,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.4958997011364572,-0.8674515179285669,No,Phone only,-1.102955128074755
Female,1,Yes,No,1.2064119479518456,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.3322779924293873,1.77923748728286,No,Both,1.0619199411178875
Female,0,No,No,-0.9108966365048822,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,-0.12667618791774027,-0.7279814405891899,No,Both,-0.02051759347843376
Male,0,No,No,-0.055829708166588284,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5446421365244463,0.15917442064594314,No,Both,-0.5617363607765944
Female,0,Yes,No,1.5728692029539715,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.5175015284081117,-0.4002499193004876,No,Phone only,-1.102955128074755
Male,0,No,No,1.0435420568397897,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.4610044416976307,-0.4709224051134504,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,1.5321517301759575,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8437443602858165,1.7457761386629274,No,Both,2.1443574757142088
Female,0,Yes,No,1.5728692029539715,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.8420826812649196,1.77835518408919,No,Both,2.1443574757142088
Male,1,No,No,1.4914342573979436,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.3103453945780392,1.2137252553001068,No,Both,1.0619199411178875
Female,1,No,No,-1.2773538915070082,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.674253100154373,-0.9681884850658331,Yes,Both,-0.5617363607765944
Female,0,Yes,Yes,1.6135866757319857,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.7942247602386148,2.8201567375948233,No,Both,2.1443574757142088
Female,0,Yes,No,-0.25941707205665826,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.7025016435096139,-0.03674100350846902,No,Both,-0.02051759347843376
Female,0,Yes,No,0.02560523738943971,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0049272253127768,0.3213417476424796,No,Both,0.5207011738197268
Female,0,Yes,Yes,-0.9108966365048822,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.4826062689692852,-0.9083021557954855,No,Phone only,-1.102955128074755
Female,1,No,No,1.0028245840617755,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1.2142987819457358,1.5439713406907687,No,Both,1.0619199411178875
Female,0,No,No,-0.9108966365048822,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.4477110095304586,-0.9074860253413407,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,0.2699100740575237,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,-1.3480102682766686,-0.6022311779113805,No,Phone only,-1.102955128074755
Female,0,No,No,-0.8701791637268682,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.4776212319065958,-0.8970527900761937,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,-0.46300443594672824,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.264149152572631,-0.07481238631532716,Yes,Both,1.603138708416048
Female,0,Yes,Yes,1.4507167846199296,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.6825614952588556,1.447094450025808,No,Both,1.603138708416048
Male,0,No,No,-0.5851568542807702,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0.8254658910559546,-0.2853078707451351,No,Both,-0.02051759347843376
Female,0,No,No,-1.0737665276169381,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1.1694334483815305,-0.7641117563699742,Yes,Both,1.0619199411178875
Male,0,No,No,-0.5851568542807702,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-0.28287401588201144,-0.5778575521862482,No,Both,-0.5617363607765944
Female,0,Yes,Yes,0.7992372201717056,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),-0.45901199209704047,0.14598398790057737,No,Both,-0.5617363607765944
Male,0,Yes,Yes,0.9621071112837616,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1.6978473770266176,1.8917311444757783,No,Both,2.1443574757142088
Male,0,No,No,0.5142149107256077,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.2923976959278718,1.0888131806562842,No,Both,1.0619199411178875
Female,0,No,No,1.4099993118419156,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,-1.2848664654826014,-0.22948013616566915,No,Phone only,-1.102955128074755
Male,0,Yes,No,-1.1959189459509803,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.9857642417212313,-0.9611080019366319,No,Internet only,-0.02051759347843376
